YLDGAPF(-),  grid_no,  year,  stu_no,      weight(-), TSO(kgDM.ha-1), TLV(kgDM.ha-1), TST(kgDM.ha-1), TRT(kgDM.ha-1), maxLAI(m2.m-2), rootdepth(cm), TAGP(kgDM.ha-1)
     1.000,    57056,  2002,  340841,     6871514130,        4350.68,        3289.74,        5366.61,        2445.22,           8.55,        100.00,        13007.04
     1.000,    57056,  2002,  340163,     5344510990,        5507.44,        3289.74,        5502.29,        2445.22,           8.55,        120.00,        14299.47
     1.000,    57056,  2002,  340807,     4873088400,        6083.18,        3289.74,        5559.37,        2445.22,           8.55,        100.00,        14932.30
     1.000,    57056,  2002,  340015,     4663840580,        3730.40,        3289.74,        5287.02,        2445.22,           8.55,         60.00,        12307.16
     1.000,    57056,  2002,  340023,     3849405720,         952.44,        3287.49,        4866.02,        2445.22,           8.54,         60.00,         9105.95
     1.000,    57056,  2002,  340842,     3054006280,        5417.86,        3289.74,        5492.67,        2445.22,           8.55,        100.00,        14200.27
     1.000,    57056,  2002,  340016,     2665051760,        3730.40,        3289.74,        5287.02,        2445.22,           8.55,         60.00,        12307.16
     1.000,    57056,  2002,  340728,     2405878575,        1159.98,        3289.74,        4919.14,        2445.22,           8.55,         80.00,         9368.87
     1.000,    57056,  2002,  340678,     1720118750,         759.74,        3276.55,        4739.12,        2445.00,           8.51,         40.00,         8775.41
     1.000,    57056,  2002,  340729,     1443527145,         623.45,        3240.67,        4430.14,        2442.57,           8.40,         40.00,         8294.27
     1.000,    57056,  2002,  340017,     1332525880,        5507.44,        3289.74,        5502.29,        2445.22,           8.55,         80.00,        14299.47
     1.000,    57056,  2002,  340019,     1332525880,        5507.44,        3289.74,        5502.29,        2445.22,           8.55,         80.00,        14299.47
     1.000,    57056,  2002,  340808,     1218272100,        6819.33,        3289.74,        5621.44,        2445.22,           8.55,        100.00,        15730.52
     1.000,    57056,  2002,  340020,      666262940,        3693.86,        3289.74,        5282.17,        2445.22,           8.55,         60.00,        12265.77
     1.000,    57056,  2002,  340021,      666262940,         759.74,        3276.55,        4739.12,        2445.00,           8.51,         40.00,         8775.41
     1.000,    57056,  2003,  340841,     6871514130,        4912.84,        3358.54,        5193.18,        2589.52,           8.49,        100.00,        13464.56
     1.000,    57056,  2003,  340163,     5344510990,        5616.14,        3358.54,        5265.53,        2589.52,           8.49,        120.00,        14240.20
     1.000,    57056,  2003,  340807,     4873088400,        5991.14,        3358.54,        5300.69,        2589.52,           8.49,        100.00,        14650.37
     1.000,    57056,  2003,  340015,     4663840580,        4541.87,        3358.54,        5151.96,        2589.52,           8.49,         60.00,        13052.37
     1.000,    57056,  2003,  340023,     3849405720,        2675.67,        3358.54,        4910.88,        2589.52,           8.49,         60.00,        10945.08
     1.000,    57056,  2003,  340842,     3054006280,        5558.61,        3358.54,        5259.75,        2589.52,           8.49,        100.00,        14176.90
     1.000,    57056,  2003,  340016,     2665051760,        4541.87,        3358.54,        5151.96,        2589.52,           8.49,         60.00,        13052.37
     1.000,    57056,  2003,  340728,     2405878575,        2918.83,        3358.54,        4945.37,        2589.52,           8.49,         80.00,        11222.74
     1.000,    57056,  2003,  340678,     1720118750,        2310.96,        3358.54,        4858.28,        2589.52,           8.49,         40.00,        10527.78
     1.000,    57056,  2003,  340729,     1443527145,        1652.91,        3340.57,        4711.54,        2581.86,           8.43,         40.00,         9705.02
     1.000,    57056,  2003,  340017,     1332525880,        5616.14,        3358.54,        5265.53,        2589.52,           8.49,         80.00,        14240.20
     1.000,    57056,  2003,  340019,     1332525880,        5616.14,        3358.54,        5265.53,        2589.52,           8.49,         80.00,        14240.20
     1.000,    57056,  2003,  340808,     1218272100,        6514.38,        3358.54,        5345.17,        2589.52,           8.49,        100.00,        15218.08
     1.000,    57056,  2003,  340020,      666262940,        4519.61,        3358.54,        5149.46,        2589.52,           8.49,         60.00,        13027.60
     1.000,    57056,  2003,  340021,      666262940,        2310.96,        3358.54,        4858.28,        2589.52,           8.49,         40.00,        10527.78
     1.000,    57056,  2004,  340841,     6871514130,        5037.77,        3935.85,        5622.04,        3003.09,           9.37,        100.00,        14595.66
     1.000,    57056,  2004,  340163,     5344510990,        6187.06,        3941.65,        5837.72,        3003.99,           9.38,        120.00,        15966.43
     1.000,    57056,  2004,  340807,     4873088400,        6802.63,        3941.65,        5917.23,        3003.99,           9.38,        100.00,        16661.51
     1.000,    57056,  2004,  340015,     4663840580,        4566.71,        3913.65,        5391.31,        2999.88,           9.32,         60.00,        13871.67
     1.000,    57056,  2004,  340023,     3849405720,        2924.32,        3519.09,        3494.71,        2873.66,           8.44,         60.00,         9938.12
     1.000,    57056,  2004,  340842,     3054006280,        6087.57,        3941.65,        5823.74,        3003.99,           9.38,        100.00,        15852.95
     1.000,    57056,  2004,  340016,     2665051760,        4566.71,        3913.65,        5391.31,        2999.88,           9.32,         60.00,        13871.67
     1.000,    57056,  2004,  340728,     2405878575,        3030.89,        3602.65,        3730.85,        2910.01,           8.69,         80.00,        10364.39
     1.000,    57056,  2004,  340678,     1720118750,        2793.07,        3392.30,        3182.67,        2815.06,           8.01,         40.00,         9368.04
     1.000,    57056,  2004,  340729,     1443527145,        2529.27,        3098.53,        2612.44,        2663.65,           7.17,         40.00,         8240.24
     1.000,    57056,  2004,  340017,     1332525880,        6187.06,        3941.65,        5837.72,        3003.99,           9.38,         80.00,        15966.43
     1.000,    57056,  2004,  340019,     1332525880,        6187.06,        3941.65,        5837.72,        3003.99,           9.38,         80.00,        15966.43
     1.000,    57056,  2004,  340808,     1218272100,        7578.68,        3941.65,        6011.00,        3003.99,           9.38,        100.00,        17531.33
     1.000,    57056,  2004,  340020,      666262940,        4543.65,        3911.52,        5373.01,        2999.54,           9.31,         60.00,        13828.18
     1.000,    57056,  2004,  340021,      666262940,        2793.07,        3392.30,        3182.67,        2815.06,           8.01,         40.00,         9368.04
     1.000,    57056,  2005,  340841,     6871514130,        1449.61,        3004.66,        4580.97,        2177.36,           8.01,        100.00,         9035.25
     1.000,    57056,  2005,  340163,     5344510990,        2210.05,        3046.96,        5019.52,        2180.66,           8.16,        120.00,        10276.53
     1.000,    57056,  2005,  340807,     4873088400,        2790.07,        3056.02,        5181.17,        2180.68,           8.20,        100.00,        11027.26
     1.000,    57056,  2005,  340015,     4663840580,        1225.63,        2972.32,        4313.79,        2173.61,           7.92,         60.00,         8511.74
     1.000,    57056,  2005,  340023,     3849405720,        1179.24,        2499.86,        2470.07,        2010.94,           6.67,         60.00,         6149.17
     1.000,    57056,  2005,  340842,     3054006280,        2126.72,        3044.48,        4986.96,        2180.58,           8.16,        100.00,        10158.16
     1.000,    57056,  2005,  340016,     2665051760,        1225.63,        2972.32,        4313.79,        2173.61,           7.92,         60.00,         8511.74
     1.000,    57056,  2005,  340728,     2405878575,        1172.84,        2573.03,        2672.18,        2042.38,           6.83,         80.00,         6418.06
     1.000,    57056,  2005,  340678,     1720118750,        1171.19,        2381.76,        2190.28,        1955.83,           6.37,         40.00,         5743.22
     1.000,    57056,  2005,  340729,     1443527145,        1139.74,        2136.81,        1728.19,        1829.00,           5.71,         40.00,         5004.74
     1.000,    57056,  2005,  340017,     1332525880,        2210.05,        3046.96,        5019.52,        2180.66,           8.16,         80.00,        10276.53
     1.000,    57056,  2005,  340019,     1332525880,        2210.05,        3046.96,        5019.52,        2180.66,           8.16,         80.00,        10276.53
     1.000,    57056,  2005,  340808,     1218272100,        3667.61,        3059.13,        5326.74,        2180.68,           8.20,        100.00,        12053.47
     1.000,    57056,  2005,  340020,      666262940,        1216.53,        2969.67,        4295.24,        2173.18,           7.91,         60.00,         8481.44
     1.000,    57056,  2005,  340021,      666262940,        1171.19,        2381.76,        2190.28,        1955.83,           6.37,         40.00,         5743.22
     1.000,    57056,  2006,  340841,     6871514130,        2672.17,        2938.13,        4379.34,        2276.56,           7.64,        100.00,         9989.64
     1.000,    57056,  2006,  340163,     5344510990,        3731.11,        2938.13,        4522.18,        2276.56,           7.64,        120.00,        11191.43
     1.000,    57056,  2006,  340807,     4873088400,        4255.86,        2938.13,        4587.01,        2276.56,           7.64,        100.00,        11781.00
     1.000,    57056,  2006,  340015,     4663840580,        2118.06,        2938.13,        4300.03,        2276.56,           7.64,         60.00,         9356.23
     1.000,    57056,  2006,  340023,     3849405720,         182.30,        2853.31,        3481.26,        2261.12,           7.33,         60.00,         6516.87
     1.000,    57056,  2006,  340842,     3054006280,        3643.03,        2938.13,        4510.90,        2276.56,           7.64,        100.00,        11092.06
     1.000,    57056,  2006,  340016,     2665051760,        2118.06,        2938.13,        4300.03,        2276.56,           7.64,         60.00,         9356.23
     1.000,    57056,  2006,  340728,     2405878575,         213.27,        2893.93,        3682.34,        2272.11,           7.50,         80.00,         6789.54
     1.000,    57056,  2006,  340678,     1720118750,         165.89,        2785.04,        3158.73,        2241.98,           7.06,         40.00,         6109.65
     1.000,    57056,  2006,  340729,     1443527145,         187.22,        2607.44,        2516.86,        2177.90,           6.61,         40.00,         5311.52
     1.000,    57056,  2006,  340017,     1332525880,        3731.11,        2938.13,        4522.18,        2276.56,           7.64,         80.00,        11191.43
     1.000,    57056,  2006,  340019,     1332525880,        3731.11,        2938.13,        4522.18,        2276.56,           7.64,         80.00,        11191.43
     1.000,    57056,  2006,  340808,     1218272100,        4884.56,        2938.13,        4657.10,        2276.56,           7.64,        100.00,        12479.79
     1.000,    57056,  2006,  340020,      666262940,        2085.12,        2938.13,        4295.25,        2276.56,           7.64,         60.00,         9318.50
     1.000,    57056,  2006,  340021,      666262940,         165.89,        2785.04,        3158.73,        2241.98,           7.06,         40.00,         6109.65
     1.000,    57056,  2007,  340841,     6871514130,        6213.93,        3727.72,        5541.40,        2870.22,           8.94,        100.00,        15483.05
     1.000,    57056,  2007,  340163,     5344510990,        7049.18,        3727.72,        5621.34,        2870.22,           8.94,        120.00,        16398.24
     1.000,    57056,  2007,  340807,     4873088400,        7488.02,        3727.72,        5658.24,        2870.22,           8.94,        100.00,        16873.98
     1.000,    57056,  2007,  340015,     4663840580,        5780.88,        3727.72,        5495.69,        2870.22,           8.94,         60.00,        15004.29
     1.000,    57056,  2007,  340023,     3849405720,        3803.98,        3700.23,        4958.99,        2870.17,           8.88,         60.00,        12463.21
     1.000,    57056,  2007,  340842,     3054006280,        6979.39,        3727.72,        5614.90,        2870.22,           8.94,        100.00,        16322.01
     1.000,    57056,  2007,  340016,     2665051760,        5780.88,        3727.72,        5495.69,        2870.22,           8.94,         60.00,        15004.29
     1.000,    57056,  2007,  340728,     2405878575,        3959.30,        3709.82,        5072.88,        2870.19,           8.91,         80.00,        12742.00
     1.000,    57056,  2007,  340678,     1720118750,        3642.56,        3678.13,        4751.27,        2868.80,           8.86,         40.00,        12071.97
     1.000,    57056,  2007,  340729,     1443527145,        3548.14,        3602.74,        4258.51,        2855.33,           8.70,         40.00,        11409.40
     1.000,    57056,  2007,  340017,     1332525880,        7049.18,        3727.72,        5621.34,        2870.22,           8.94,         80.00,        16398.24
     1.000,    57056,  2007,  340019,     1332525880,        7049.18,        3727.72,        5621.34,        2870.22,           8.94,         80.00,        16398.24
     1.000,    57056,  2007,  340808,     1218272100,        8032.84,        3727.72,        5698.37,        2870.22,           8.94,        100.00,        17458.93
     1.000,    57056,  2007,  340020,      666262940,        5755.69,        3727.72,        5492.84,        2870.22,           8.94,         60.00,        14976.24
     1.000,    57056,  2007,  340021,      666262940,        3642.56,        3678.13,        4751.27,        2868.80,           8.86,         40.00,        12071.97
     1.000,    57056,  2008,  340841,     6871514130,        7417.49,        3413.65,        5281.95,        2678.61,           8.32,        100.00,        16113.09
     1.000,    57056,  2008,  340163,     5344510990,        8648.16,        3413.65,        5390.80,        2678.61,           8.32,        120.00,        17452.61
     1.000,    57056,  2008,  340807,     4873088400,        9186.62,        3413.65,        5429.69,        2678.61,           8.32,        100.00,        18029.95
     1.000,    57056,  2008,  340015,     4663840580,        6780.19,        3413.65,        5215.08,        2678.61,           8.32,         60.00,        15408.91
     1.000,    57056,  2008,  340023,     3849405720,        4988.02,        3003.01,        4352.18,        2445.11,           6.84,         60.00,        12343.22
     1.000,    57056,  2008,  340842,     3054006280,        8547.17,        3413.65,        5382.96,        2678.61,           8.32,        100.00,        17343.78
     1.000,    57056,  2008,  340016,     2665051760,        6780.19,        3413.65,        5215.08,        2678.61,           8.32,         60.00,        15408.91
     1.000,    57056,  2008,  340728,     2405878575,        5068.74,        3098.96,        4496.12,        2502.76,           7.19,         80.00,        12663.81
     1.000,    57056,  2008,  340678,     1720118750,        4876.89,        2847.04,        4138.04,        2348.09,           6.32,         40.00,        11861.96
     1.000,    57056,  2008,  340729,     1443527145,        4337.79,        2504.42,        3666.71,        2121.51,           5.22,         40.00,        10508.92
     1.000,    57056,  2008,  340017,     1332525880,        8648.16,        3413.65,        5390.80,        2678.61,           8.32,         80.00,        17452.61
     1.000,    57056,  2008,  340019,     1332525880,        8648.16,        3413.65,        5390.80,        2678.61,           8.32,         80.00,        17452.61
     1.000,    57056,  2008,  340808,     1218272100,        9605.32,        3413.65,        5456.48,        2678.61,           8.32,        100.00,        18475.45
     1.000,    57056,  2008,  340020,      666262940,        6742.60,        3413.65,        5210.93,        2678.61,           8.32,         60.00,        15367.18
     1.000,    57056,  2008,  340021,      666262940,        4876.89,        2847.04,        4138.04,        2348.09,           6.32,         40.00,        11861.96
     1.000,    57056,  2009,  340841,     6871514130,        1360.29,        3641.13,        5323.76,        2729.14,           9.12,        100.00,        10325.18
     1.000,    57056,  2009,  340163,     5344510990,        2451.93,        3644.67,        5523.73,        2729.14,           9.13,        120.00,        11620.34
     1.000,    57056,  2009,  340807,     4873088400,        3128.62,        3644.67,        5615.49,        2729.14,           9.13,        100.00,        12388.78
     1.000,    57056,  2009,  340015,     4663840580,         927.81,        3608.87,        5112.94,        2718.90,           9.03,         60.00,         9649.62
     1.000,    57056,  2009,  340023,     3849405720,         309.46,        2815.98,        3405.21,        2312.24,           6.25,         60.00,         6530.65
     1.000,    57056,  2009,  340842,     3054006280,        2346.23,        3644.67,        5508.60,        2729.14,           9.13,        100.00,        11499.50
     1.000,    57056,  2009,  340016,     2665051760,         927.81,        3608.87,        5112.94,        2718.90,           9.03,         60.00,         9649.62
     1.000,    57056,  2009,  340728,     2405878575,         325.46,        2932.94,        3582.78,        2379.90,           6.67,         80.00,         6841.19
     1.000,    57056,  2009,  340678,     1720118750,         298.88,        2637.76,        3154.25,        2205.46,           5.65,         40.00,         6090.88
     1.000,    57056,  2009,  340729,     1443527145,         304.72,        2285.81,        2719.94,        1981.31,           4.71,         40.00,         5310.47
     1.000,    57056,  2009,  340017,     1332525880,        2451.93,        3644.67,        5523.73,        2729.14,           9.13,         80.00,        11620.34
     1.000,    57056,  2009,  340019,     1332525880,        2451.93,        3644.67,        5523.73,        2729.14,           9.13,         80.00,        11620.34
     1.000,    57056,  2009,  340808,     1218272100,        4030.71,        3644.67,        5727.89,        2729.14,           9.13,        100.00,        13403.27
     1.000,    57056,  2009,  340020,      666262940,         905.36,        3606.30,        5098.11,        2718.08,           9.02,         60.00,         9609.77
     1.000,    57056,  2009,  340021,      666262940,         298.88,        2637.76,        3154.25,        2205.46,           5.65,         40.00,         6090.88
     1.000,    57056,  2010,  340841,     6871514130,        5707.08,        3394.93,        4987.67,        2660.45,           8.39,        100.00,        14089.68
     1.000,    57056,  2010,  340163,     5344510990,        6612.37,        3394.93,        5078.82,        2660.45,           8.39,        120.00,        15086.12
     1.000,    57056,  2010,  340807,     4873088400,        7086.99,        3394.93,        5122.64,        2660.45,           8.39,        100.00,        15604.56
     1.000,    57056,  2010,  340015,     4663840580,        5308.73,        3394.93,        4940.63,        2660.45,           8.39,         60.00,        13644.29
     1.000,    57056,  2010,  340023,     3849405720,        2608.21,        3386.71,        4468.15,        2660.10,           8.37,         60.00,        10463.08
     1.000,    57056,  2010,  340842,     3054006280,        6531.62,        3394.93,        5071.03,        2660.45,           8.39,        100.00,        14997.57
     1.000,    57056,  2010,  340016,     2665051760,        5308.73,        3394.93,        4940.63,        2660.45,           8.39,         60.00,        13644.29
     1.000,    57056,  2010,  340728,     2405878575,        2827.82,        3394.93,        4573.29,        2660.45,           8.39,         80.00,        10796.04
     1.000,    57056,  2010,  340678,     1720118750,        2359.95,        3371.48,        4299.19,        2659.40,           8.29,         40.00,        10030.62
     1.000,    57056,  2010,  340729,     1443527145,        2141.99,        3257.36,        3935.76,        2600.27,           7.98,         40.00,         9335.12
     1.000,    57056,  2010,  340017,     1332525880,        6612.37,        3394.93,        5078.82,        2660.45,           8.39,         80.00,        15086.12
     1.000,    57056,  2010,  340019,     1332525880,        6612.37,        3394.93,        5078.82,        2660.45,           8.39,         80.00,        15086.12
     1.000,    57056,  2010,  340808,     1218272100,        7681.10,        3394.93,        5174.17,        2660.45,           8.39,        100.00,        16250.20
     1.000,    57056,  2010,  340020,      666262940,        5281.69,        3394.93,        4937.13,        2660.45,           8.39,         60.00,        13613.75
     1.000,    57056,  2010,  340021,      666262940,        2359.95,        3371.48,        4299.19,        2659.40,           8.29,         40.00,        10030.62
     1.000,    57056,  2011,  340841,     6871514130,        4571.30,        2761.14,        3877.53,        2254.04,           7.04,        100.00,        11209.97
     1.000,    57056,  2011,  340163,     5344510990,        5440.94,        2772.03,        4071.26,        2254.59,           7.09,        120.00,        12284.23
     1.000,    57056,  2011,  340807,     4873088400,        5905.35,        2772.03,        4112.76,        2254.59,           7.09,        100.00,        12790.14
     1.000,    57056,  2011,  340015,     4663840580,        4136.31,        2742.63,        3685.59,        2251.94,           6.95,         60.00,        10564.53
     1.000,    57056,  2011,  340023,     3849405720,        3113.44,        2401.91,        2199.40,        2134.01,           5.95,         60.00,         7714.75
     1.000,    57056,  2011,  340842,     3054006280,        5367.73,        2772.03,        4063.68,        2254.59,           7.09,        100.00,        12203.43
     1.000,    57056,  2011,  340016,     2665051760,        4136.31,        2742.63,        3685.59,        2251.94,           6.95,         60.00,        10564.53
     1.000,    57056,  2011,  340728,     2405878575,        3137.83,        2460.72,        2366.75,        2159.60,           6.10,         80.00,         7965.29
     1.000,    57056,  2011,  340678,     1720118750,        3087.64,        2314.63,        1985.73,        2093.17,           5.73,         40.00,         7388.00
     1.000,    57056,  2011,  340729,     1443527145,        3051.87,        2141.46,        1635.25,        2004.86,           5.32,         40.00,         6828.58
     1.000,    57056,  2011,  340017,     1332525880,        5440.94,        2772.03,        4071.26,        2254.59,           7.09,         80.00,        12284.23
     1.000,    57056,  2011,  340019,     1332525880,        5440.94,        2772.03,        4071.26,        2254.59,           7.09,         80.00,        12284.23
     1.000,    57056,  2011,  340808,     1218272100,        6483.13,        2772.03,        4154.60,        2254.59,           7.09,        100.00,        13409.77
     1.000,    57056,  2011,  340020,      666262940,        4111.05,        2741.25,        3672.47,        2251.75,           6.95,         60.00,        10524.76
     1.000,    57056,  2011,  340021,      666262940,        3087.64,        2314.63,        1985.73,        2093.17,           5.73,         40.00,         7388.00
     1.000,    57056,  2012,  340841,     6871514130,        3411.64,        3204.79,        4647.17,        2450.02,           8.03,        100.00,        11263.61
     1.000,    57056,  2012,  340163,     5344510990,        3684.87,        3313.70,        5340.24,        2470.53,           8.36,        120.00,        12338.81
     1.000,    57056,  2012,  340807,     4873088400,        3998.00,        3327.91,        5485.99,        2471.50,           8.42,        100.00,        12811.91
     1.000,    57056,  2012,  340015,     4663840580,        3333.39,        3097.47,        4149.61,        2418.51,           7.66,         60.00,        10580.47
     1.000,    57056,  2012,  340023,     3849405720,        3019.43,        2103.24,        1738.66,        1941.02,           5.14,         60.00,         6861.33
     1.000,    57056,  2012,  340842,     3054006280,        3656.96,        3308.02,        5294.57,        2470.01,           8.34,        100.00,        12259.54
     1.000,    57056,  2012,  340016,     2665051760,        3333.39,        3097.47,        4149.61,        2418.51,           7.66,         60.00,        10580.47
     1.000,    57056,  2012,  340728,     2405878575,        3110.76,        2249.42,        1979.47,        2025.28,           5.43,         80.00,         7339.64
     1.000,    57056,  2012,  340678,     1720118750,        2843.96,        1888.05,        1444.36,        1802.09,           4.54,         40.00,         6176.38
     1.000,    57056,  2012,  340729,     1443527145,        2431.08,        1475.83,         997.14,        1501.39,           3.28,         40.00,         4904.05
     1.000,    57056,  2012,  340017,     1332525880,        3684.87,        3313.70,        5340.24,        2470.53,           8.36,         80.00,        12338.81
     1.000,    57056,  2012,  340019,     1332525880,        3684.87,        3313.70,        5340.24,        2470.53,           8.36,         80.00,        12338.81
     1.000,    57056,  2012,  340808,     1218272100,        4641.79,        3330.20,        5570.51,        2471.60,           8.42,        100.00,        13542.50
     1.000,    57056,  2012,  340020,      666262940,        3328.77,        3090.66,        4118.92,        2416.44,           7.64,         60.00,        10538.35
     1.000,    57056,  2012,  340021,      666262940,        2843.96,        1888.05,        1444.36,        1802.09,           4.54,         40.00,         6176.38
     1.000,    57056,  2013,  340841,     6871514130,        3022.27,        3482.24,        5161.08,        2699.51,           8.59,        100.00,        11665.59
     1.000,    57056,  2013,  340163,     5344510990,        4457.51,        3482.24,        5346.67,        2699.51,           8.59,        120.00,        13286.41
     1.000,    57056,  2013,  340807,     4873088400,        5193.97,        3482.24,        5431.67,        2699.51,           8.59,        100.00,        14107.87
     1.000,    57056,  2013,  340015,     4663840580,        2314.93,        3482.24,        5060.92,        2699.51,           8.59,         60.00,        10858.08
     1.000,    57056,  2013,  340023,     3849405720,         603.52,        3273.23,        3802.37,        2640.69,           7.79,         60.00,         7679.12
     1.000,    57056,  2013,  340842,     3054006280,        4333.80,        3482.24,        5331.93,        2699.51,           8.59,        100.00,        13147.97
     1.000,    57056,  2013,  340016,     2665051760,        2314.93,        3482.24,        5060.92,        2699.51,           8.59,         60.00,        10858.08
     1.000,    57056,  2013,  340728,     2405878575,         617.86,        3330.01,        4048.92,        2658.54,           7.94,         80.00,         7996.80
     1.000,    57056,  2013,  340678,     1720118750,         592.67,        3187.26,        3448.23,        2612.43,           7.62,         40.00,         7228.16
     1.000,    57056,  2013,  340729,     1443527145,         605.19,        2993.55,        2833.19,        2535.17,           7.22,         40.00,         6431.92
     1.000,    57056,  2013,  340017,     1332525880,        4457.51,        3482.24,        5346.67,        2699.51,           8.59,         80.00,        13286.41
     1.000,    57056,  2013,  340019,     1332525880,        4457.51,        3482.24,        5346.67,        2699.51,           8.59,         80.00,        13286.41
     1.000,    57056,  2013,  340808,     1218272100,        6221.90,        3482.24,        5542.78,        2699.51,           8.59,        100.00,        15246.92
     1.000,    57056,  2013,  340020,      666262940,        2273.39,        3482.24,        5054.91,        2699.51,           8.59,         60.00,        10810.54
     1.000,    57056,  2013,  340021,      666262940,         592.67,        3187.26,        3448.23,        2612.43,           7.62,         40.00,         7228.16
     1.000,    57056,  2014,  340841,     6871514130,        3552.97,        3101.46,        4146.69,        2508.94,           7.63,        100.00,        10801.12
     1.000,    57056,  2014,  340163,     5344510990,        4402.39,        3101.46,        4257.74,        2508.94,           7.63,        120.00,        11761.58
     1.000,    57056,  2014,  340807,     4873088400,        4835.81,        3101.46,        4306.48,        2508.94,           7.63,        100.00,        12243.75
     1.000,    57056,  2014,  340015,     4663840580,        3111.13,        3101.46,        4083.29,        2508.94,           7.63,         60.00,        10295.88
     1.000,    57056,  2014,  340023,     3849405720,        1581.00,        3001.61,        3239.00,        2488.84,           7.25,         60.00,         7821.62
     1.000,    57056,  2014,  340842,     3054006280,        4331.83,        3101.46,        4249.20,        2508.94,           7.63,        100.00,        11682.48
     1.000,    57056,  2014,  340016,     2665051760,        3111.13,        3101.46,        4083.29,        2508.94,           7.63,         60.00,        10295.88
     1.000,    57056,  2014,  340728,     2405878575,        1666.77,        3033.54,        3421.47,        2496.68,           7.34,         80.00,         8121.77
     1.000,    57056,  2014,  340678,     1720118750,        1487.34,        2946.82,        2960.23,        2473.64,           7.12,         40.00,         7394.39
     1.000,    57056,  2014,  340729,     1443527145,        1409.29,        2809.97,        2415.72,        2426.56,           6.78,         40.00,         6634.98
     1.000,    57056,  2014,  340017,     1332525880,        4402.39,        3101.46,        4257.74,        2508.94,           7.63,         80.00,        11761.58
     1.000,    57056,  2014,  340019,     1332525880,        4402.39,        3101.46,        4257.74,        2508.94,           7.63,         80.00,        11761.58
     1.000,    57056,  2014,  340808,     1218272100,        5537.85,        3101.46,        4375.68,        2508.94,           7.63,        100.00,        13014.98
     1.000,    57056,  2014,  340020,      666262940,        3086.84,        3101.46,        4079.65,        2508.94,           7.63,         60.00,        10267.94
     1.000,    57056,  2014,  340021,      666262940,        1487.34,        2946.82,        2960.23,        2473.64,           7.12,         40.00,         7394.39
     1.000,    53052,  2000,  340771,    10338457290,        8975.61,        3180.51,        5489.70,        2411.70,           8.28,        100.00,        17645.83
     1.000,    53052,  2000,  340822,     9563015820,        8928.06,        3180.51,        5488.72,        2411.70,           8.28,         60.00,        17597.30
     1.000,    53052,  2000,  340008,     5316448620,        8928.06,        3180.51,        5488.72,        2411.70,           8.28,         60.00,        17597.30
     1.000,    53052,  2000,  342161,     4294812920,        8975.61,        3180.51,        5489.70,        2411.70,           8.28,        100.00,        17645.83
     1.000,    53052,  2000,  340009,     3797463300,        8928.06,        3180.51,        5488.72,        2411.70,           8.28,         60.00,        17597.30
     1.000,    53052,  2000,  342160,     3221109690,        8975.61,        3180.51,        5489.70,        2411.70,           8.28,        100.00,        17645.83
     1.000,    53052,  2000,  342162,     3221109690,        8975.61,        3180.51,        5489.70,        2411.70,           8.28,        100.00,        17645.83
     1.000,    53052,  2000,  340821,     3187671940,        8928.06,        3180.51,        5488.72,        2411.70,           8.28,         60.00,        17597.30
     1.000,    53052,  2000,  340772,     2953844940,        8232.95,        3128.91,        5367.33,        2385.06,           8.12,         40.00,        16729.20
     1.000,    53052,  2000,  340010,     2278477980,        8975.61,        3180.51,        5489.70,        2411.70,           8.28,         80.00,        17645.83
     1.000,    53052,  2000,  340753,     2144350500,        8975.61,        3180.51,        5489.70,        2411.70,           8.28,        100.00,        17645.83
     1.000,    53052,  2000,  340023,      913890160,        8328.40,        3163.08,        5433.88,        2402.80,           8.23,         60.00,        16925.36
     1.000,    53052,  2000,  340012,      759492660,        8926.60,        3180.51,        5488.69,        2411.70,           8.28,         60.00,        17595.80
     1.000,    53052,  2000,  340013,      759492660,        8175.76,        3105.79,        5322.78,        2373.03,           8.05,         40.00,        16604.33
     1.000,    53052,  2000,  340183,      738461235,        8975.61,        3180.51,        5489.70,        2411.70,           8.28,        100.00,        17645.83
     1.000,    53052,  2000,  340773,      738461235,        8975.61,        3180.51,        5489.70,        2411.70,           8.28,        100.00,        17645.83
     1.000,    53052,  2000,  340182,      714783500,        8975.61,        3180.51,        5489.70,        2411.70,           8.28,        100.00,        17645.83
     1.000,    53052,  2000,  340728,      571181350,        8429.05,        3180.51,        5471.40,        2411.70,           8.28,         80.00,        17080.96
     1.000,    53052,  2000,  340755,      536087625,        8975.61,        3180.51,        5489.70,        2411.70,           8.28,         80.00,        17645.83
     1.000,    53052,  2000,  340729,      342708810,        7849.10,        2832.10,        4924.48,        2205.51,           7.16,         40.00,        15605.68
     1.000,    53052,  2000,  340754,      178695875,        8975.61,        3180.51,        5489.70,        2411.70,           8.28,        125.00,        17645.83
     1.000,    53052,  2000,  340805,        5509760,        8975.61,        3180.51,        5489.70,        2411.70,           8.28,        100.00,        17645.83
     1.000,    53052,  2000,  340806,        1377440,        8975.61,        3180.51,        5489.70,        2411.70,           8.28,        100.00,        17645.83
     1.000,    53052,  2001,  340771,    10338457290,        5296.45,        2846.48,        4892.69,        2107.71,           7.56,        100.00,        13035.63
     1.000,    53052,  2001,  340822,     9563015820,        3554.72,        2846.48,        4651.61,        2107.71,           7.56,         60.00,        11052.81
     1.000,    53052,  2001,  340008,     5316448620,        3554.72,        2846.48,        4651.61,        2107.71,           7.56,         60.00,        11052.81
