YLDGAPF(-),  grid_no,  year,  stu_no,      weight(-), TSO(kgDM.ha-1), TLV(kgDM.ha-1), TST(kgDM.ha-1), TRT(kgDM.ha-1), maxLAI(m2.m-2), rootdepth(cm), TAGP(kgDM.ha-1)
     0.750,    57055,  2012,  340823,        6577320,        3154.50,        2267.92,        3801.49,        1680.97,           6.19,        120.00,         9223.91
     0.750,    57055,  2012,  340824,        2740550,        3514.58,        2267.92,        3837.39,        1680.97,           6.19,        100.00,         9619.90
     0.750,    57055,  2012,  340825,        1096220,        2241.39,        2182.37,        3215.02,        1662.63,           5.81,        120.00,         7638.77
     0.750,    57055,  2012,  340162,         548110,        2543.29,        2261.51,        3692.23,        1680.13,           6.15,        100.00,         8497.03
     0.750,    57055,  2013,  340015,    15705442270,        1676.08,        2437.90,        3611.86,        1888.29,           6.52,         60.00,         7725.84
     0.750,    57055,  2013,  340016,     8974538440,        1676.08,        2437.90,        3611.86,        1888.29,           6.52,         60.00,         7725.84
     0.750,    57055,  2013,  340841,     4675673880,        2200.40,        2437.90,        3685.29,        1888.29,           6.52,        100.00,         8323.59
     0.750,    57055,  2013,  340017,     4487269220,        3204.65,        2437.90,        3812.30,        1888.29,           6.52,         80.00,         9454.85
     0.750,    57055,  2013,  340019,     4487269220,        3204.65,        2437.90,        3812.30,        1888.29,           6.52,         80.00,         9454.85
     0.750,    57055,  2013,  340163,     3636635240,        3204.65,        2437.90,        3812.30,        1888.29,           6.52,        120.00,         9454.85
     0.750,    57055,  2013,  340020,     2243634610,        1645.44,        2437.90,        3607.47,        1888.29,           6.52,         60.00,         7690.81
     0.750,    57055,  2013,  340021,     2243634610,         268.39,        2240.14,        2504.91,        1829.11,           5.70,         40.00,         5013.44
     0.750,    57055,  2013,  340842,     2078077280,        3117.00,        2437.90,        3801.70,        1888.29,           6.52,        100.00,         9356.60
     0.750,    57055,  2013,  340678,      647509940,         268.39,        2240.14,        2504.91,        1829.11,           5.70,         40.00,         5013.44
     0.750,    57055,  2013,  340023,      300343880,         280.73,        2308.30,        2778.39,        1852.06,           5.90,         60.00,         5367.42
     0.750,    57055,  2013,  340728,      187714925,         302.45,        2349.91,        2963.28,        1864.87,           6.15,         80.00,         5615.64
     0.750,    57055,  2013,  340729,      112628955,         259.97,        2093.36,        2015.08,        1772.23,           5.41,         40.00,         4368.40
     0.750,    57055,  2013,  340823,        6577320,        4192.34,        2437.90,        3924.40,        1888.29,           6.52,        120.00,        10554.65
     0.750,    57055,  2013,  340824,        2740550,        4694.71,        2437.90,        3976.26,        1888.29,           6.52,        100.00,        11108.87
     0.750,    57055,  2013,  340825,        1096220,        1979.83,        2437.90,        3654.77,        1888.29,           6.52,        120.00,         8072.50
     0.750,    57055,  2013,  340162,         548110,        3117.00,        2437.90,        3801.70,        1888.29,           6.52,        100.00,         9356.60
     0.750,    57055,  2014,  340015,    15705442270,        2385.19,        2163.83,        2892.09,        1761.30,           5.86,         60.00,         7441.11
     0.750,    57055,  2014,  340016,     8974538440,        2385.19,        2163.83,        2892.09,        1761.30,           5.86,         60.00,         7441.11
     0.750,    57055,  2014,  340841,     4675673880,        2691.06,        2163.83,        2934.73,        1761.30,           5.86,        100.00,         7789.62
     0.750,    57055,  2014,  340017,     4487269220,        3260.76,        2163.83,        3004.87,        1761.30,           5.86,         80.00,         8429.46
     0.750,    57055,  2014,  340019,     4487269220,        3260.76,        2163.83,        3004.87,        1761.30,           5.86,         80.00,         8429.46
     0.750,    57055,  2014,  340163,     3636635240,        3260.76,        2163.83,        3004.87,        1761.30,           5.86,        120.00,         8429.46
     0.750,    57055,  2014,  340020,     2243634610,        2366.90,        2163.83,        2889.46,        1761.30,           5.86,         60.00,         7420.19
     0.750,    57055,  2014,  340021,     2243634610,         924.22,        2099.32,        2331.22,        1744.60,           5.56,         40.00,         5354.76
     0.750,    57055,  2014,  340842,     2078077280,        3208.17,        2163.83,        2998.96,        1761.30,           5.86,        100.00,         8370.97
     0.750,    57055,  2014,  340678,      647509940,         924.22,        2099.32,        2331.22,        1744.60,           5.56,         40.00,         5354.76
     0.750,    57055,  2014,  340023,      300343880,        1046.53,        2133.40,        2521.20,        1753.57,           5.75,         60.00,         5701.13
     0.750,    57055,  2014,  340728,      187714925,        1161.18,        2149.98,        2627.74,        1757.66,           5.83,         80.00,         5938.89
     0.750,    57055,  2014,  340729,      112628955,         786.29,        2005.06,        1920.38,        1714.08,           5.34,         40.00,         4711.74
     0.750,    57055,  2014,  340823,        6577320,        3910.43,        2163.83,        3071.98,        1761.30,           5.86,        120.00,         9146.25
     0.750,    57055,  2014,  340824,        2740550,        4315.57,        2163.83,        3106.78,        1761.30,           5.86,        100.00,         9586.18
     0.750,    57055,  2014,  340825,        1096220,        2563.21,        2163.83,        2917.31,        1761.30,           5.86,        120.00,         7644.35
     0.750,    57055,  2014,  340162,         548110,        3208.17,        2163.83,        2998.96,        1761.30,           5.86,        100.00,         8370.97
     0.750,    54053,  2000,  340654,     7845976530,        5744.46,        2069.79,        3464.86,        1596.59,           5.68,        120.00,        11279.11
     0.750,    54053,  2000,  340822,     6063671760,        5744.46,        2069.79,        3464.86,        1596.59,           5.68,         60.00,        11279.11
     0.750,    54053,  2000,  340001,     4357931795,        5744.46,        2069.79,        3464.86,        1596.59,           5.68,         60.00,        11279.11
     0.750,    54053,  2000,  340015,     3653276585,        5744.46,        2069.79,        3464.86,        1596.59,           5.68,         60.00,        11279.11
     0.750,    54053,  2000,  340839,     2851115250,        5744.46,        2069.79,        3464.86,        1596.59,           5.68,        100.00,        11279.11
     0.750,    54053,  2000,  340840,     2851115250,        5744.46,        2069.79,        3464.86,        1596.59,           5.68,        120.00,        11279.11
     0.750,    54053,  2000,  340023,     2693785440,        5679.74,        2069.79,        3462.83,        1596.59,           5.68,         60.00,        11212.36
     0.750,    54053,  2000,  340841,     2636766675,        5744.46,        2069.79,        3464.86,        1596.59,           5.68,        100.00,        11279.11
     0.750,    54053,  2000,  340002,     2490246740,        5744.46,        2069.79,        3464.86,        1596.59,           5.68,         80.00,        11279.11
     0.750,    54053,  2000,  342153,     2241707580,        5744.46,        2069.79,        3464.86,        1596.59,           5.68,        100.00,        11279.11
     0.750,    54053,  2000,  340016,     2087586620,        5744.46,        2069.79,        3464.86,        1596.59,           5.68,         60.00,        11279.11
     0.750,    54053,  2000,  340163,     2050818525,        5744.46,        2069.79,        3464.86,        1596.59,           5.68,        120.00,        11279.11
     0.750,    54053,  2000,  340821,     2021223920,        5744.46,        2069.79,        3464.86,        1596.59,           5.68,         60.00,        11279.11
     0.750,    54053,  2000,  340003,     1867685055,        5744.46,        2069.79,        3464.86,        1596.59,           5.68,         60.00,        11279.11
     0.750,    54053,  2000,  340728,     1683615900,        5723.26,        2069.79,        3464.22,        1596.59,           5.68,         80.00,        11257.27
     0.750,    54053,  2000,  340842,     1171896300,        5744.46,        2069.79,        3464.86,        1596.59,           5.68,        100.00,        11279.11
     0.750,    54053,  2000,  342154,     1120853790,        5744.46,        2069.79,        3464.86,        1596.59,           5.68,        120.00,        11279.11
     0.750,    54053,  2000,  340017,     1043793310,        5744.46,        2069.79,        3464.86,        1596.59,           5.68,         80.00,        11279.11
     0.750,    54053,  2000,  340019,     1043793310,        5744.46,        2069.79,        3464.86,        1596.59,           5.68,         80.00,        11279.11
     0.750,    54053,  2000,  340729,     1010169540,        5416.39,        2069.79,        3452.01,        1596.59,           5.68,         40.00,        10938.19
     0.750,    54053,  2000,  340005,      622561685,        5744.46,        2069.79,        3464.86,        1596.59,           5.68,         60.00,        11279.11
     0.750,    54053,  2000,  340006,      622561685,        5603.62,        2069.79,        3460.19,        1596.59,           5.68,         40.00,        11133.61
     0.750,    54053,  2000,  340020,      521896655,        5744.46,        2069.79,        3464.86,        1596.59,           5.68,         60.00,        11279.11
     0.750,    54053,  2000,  340021,      521896655,        5603.62,        2069.79,        3460.19,        1596.59,           5.68,         40.00,        11133.61
     0.750,    54053,  2001,  340654,     7845976530,        5784.03,        1516.20,        2965.06,        1130.52,           4.13,        120.00,        10265.29
     0.750,    54053,  2001,  340822,     6063671760,        3361.17,        1516.20,        2739.96,        1130.52,           4.13,         60.00,         7617.34
     0.750,    54053,  2001,  340001,     4357931795,        3361.17,        1516.20,        2739.96,        1130.52,           4.13,         60.00,         7617.34
     0.750,    54053,  2001,  340015,     3653276585,        3361.17,        1516.20,        2739.96,        1130.52,           4.13,         60.00,         7617.34
     0.750,    54053,  2001,  340839,     2851115250,        4722.42,        1516.20,        2885.49,        1130.52,           4.13,        100.00,         9124.12
     0.750,    54053,  2001,  340840,     2851115250,        5438.11,        1516.20,        2945.91,        1130.52,           4.13,        120.00,         9900.22
     0.750,    54053,  2001,  340023,     2693785440,        1030.51,        1508.74,        2356.81,        1130.15,           4.09,         60.00,         4896.05
     0.750,    54053,  2001,  340841,     2636766675,        3901.78,        1516.20,        2801.79,        1130.52,           4.13,        100.00,         8219.77
     0.750,    54053,  2001,  340002,     2490246740,        4785.21,        1516.20,        2891.25,        1130.52,           4.13,         80.00,         9192.66
     0.750,    54053,  2001,  342153,     2241707580,        5574.77,        1516.20,        2954.51,        1130.52,           4.13,        100.00,        10045.48
     0.750,    54053,  2001,  340016,     2087586620,        3361.17,        1516.20,        2739.96,        1130.52,           4.13,         60.00,         7617.34
     0.750,    54053,  2001,  340163,     2050818525,        4785.21,        1516.20,        2891.25,        1130.52,           4.13,        120.00,         9192.66
     0.750,    54053,  2001,  340821,     2021223920,        3361.17,        1516.20,        2739.96,        1130.52,           4.13,         60.00,         7617.34
     0.750,    54053,  2001,  340003,     1867685055,        3361.17,        1516.20,        2739.96,        1130.52,           4.13,         60.00,         7617.34
     0.750,    54053,  2001,  340728,     1683615900,        1187.17,        1515.04,        2433.27,        1130.51,           4.12,         80.00,         5135.48
     0.750,    54053,  2001,  340842,     1171896300,        4722.42,        1516.20,        2885.49,        1130.52,           4.13,        100.00,         9124.12
     0.750,    54053,  2001,  342154,     1120853790,        5784.03,        1516.20,        2965.06,        1130.52,           4.13,        120.00,        10265.29
     0.750,    54053,  2001,  340017,     1043793310,        4785.21,        1516.20,        2891.25,        1130.52,           4.13,         80.00,         9192.66
     0.750,    54053,  2001,  340019,     1043793310,        4785.21,        1516.20,        2891.25,        1130.52,           4.13,         80.00,         9192.66
     0.750,    54053,  2001,  340729,     1010169540,         627.60,        1452.73,        1919.13,        1121.55,           3.94,         40.00,         3999.47
     0.750,    54053,  2001,  340005,      622561685,        3327.59,        1516.20,        2735.99,        1130.52,           4.13,         60.00,         7579.79
     0.750,    54053,  2001,  340006,      622561685,         826.95,        1498.44,        2239.84,        1129.57,           4.03,         40.00,         4565.22
     0.750,    54053,  2001,  340020,      521896655,        3327.59,        1516.20,        2735.99,        1130.52,           4.13,         60.00,         7579.79
     0.750,    54053,  2001,  340021,      521896655,         826.95,        1498.44,        2239.84,        1129.57,           4.03,         40.00,         4565.22
     0.750,    54053,  2002,  340654,     7845976530,        5398.47,        1890.20,        3383.62,        1446.02,           5.17,        120.00,        10672.29
     0.750,    54053,  2002,  340822,     6063671760,        3433.71,        1890.20,        3217.38,        1446.02,           5.17,         60.00,         8541.30
     0.750,    54053,  2002,  340001,     4357931795,        3433.71,        1890.20,        3217.38,        1446.02,           5.17,         60.00,         8541.30
     0.750,    54053,  2002,  340015,     3653276585,        3433.71,        1890.20,        3217.38,        1446.02,           5.17,         60.00,         8541.30
     0.750,    54053,  2002,  340839,     2851115250,        4430.48,        1890.20,        3318.54,        1446.02,           5.17,        100.00,         9639.22
     0.750,    54053,  2002,  340840,     2851115250,        4965.48,        1890.20,        3360.91,        1446.02,           5.17,        120.00,        10216.59
     0.750,    54053,  2002,  340023,     2693785440,        1646.45,        1890.20,        2995.30,        1446.02,           5.17,         60.00,         6531.95
     0.750,    54053,  2002,  340841,     2636766675,        3819.22,        1890.20,        3258.73,        1446.02,           5.17,        100.00,         8968.16
     0.750,    54053,  2002,  340002,     2490246740,        4483.09,        1890.20,        3323.46,        1446.02,           5.17,         80.00,         9696.76
     0.750,    54053,  2002,  342153,     2241707580,        5070.49,        1890.20,        3366.86,        1446.02,           5.17,        100.00,        10327.55
     0.750,    54053,  2002,  340016,     2087586620,        3433.71,        1890.20,        3217.38,        1446.02,           5.17,         60.00,         8541.30
     0.750,    54053,  2002,  340163,     2050818525,        4483.09,        1890.20,        3323.46,        1446.02,           5.17,        120.00,         9696.76
     0.750,    54053,  2002,  340821,     2021223920,        3433.71,        1890.20,        3217.38,        1446.02,           5.17,         60.00,         8541.30
     0.750,    54053,  2002,  340003,     1867685055,        3433.71,        1890.20,        3217.38,        1446.02,           5.17,         60.00,         8541.30
     0.750,    54053,  2002,  340728,     1683615900,        1799.99,        1890.20,        3017.53,        1446.02,           5.17,         80.00,         6707.73
     0.750,    54053,  2002,  340842,     1171896300,        4430.48,        1890.20,        3318.54,        1446.02,           5.17,        100.00,         9639.22
     0.750,    54053,  2002,  342154,     1120853790,        5398.47,        1890.20,        3383.62,        1446.02,           5.17,        120.00,        10672.29
     0.750,    54053,  2002,  340017,     1043793310,        4483.09,        1890.20,        3323.46,        1446.02,           5.17,         80.00,         9696.76
     0.750,    54053,  2002,  340019,     1043793310,        4483.09,        1890.20,        3323.46,        1446.02,           5.17,         80.00,         9696.76
     0.750,    54053,  2002,  340729,     1010169540,        1139.77,        1890.20,        2913.45,        1446.02,           5.17,         40.00,         5943.42
     0.750,    54053,  2002,  340005,      622561685,        3409.81,        1890.20,        3214.71,        1446.02,           5.17,         60.00,         8514.72
     0.750,    54053,  2002,  340006,      622561685,        1458.17,        1890.20,        2966.17,        1446.02,           5.17,         40.00,         6314.54
     0.750,    54053,  2002,  340020,      521896655,        3409.81,        1890.20,        3214.71,        1446.02,           5.17,         60.00,         8514.72
     0.750,    54053,  2002,  340021,      521896655,        1458.17,        1890.20,        2966.17,        1446.02,           5.17,         40.00,         6314.54
     0.750,    54053,  2003,  340654,     7845976530,        4798.53,        1811.93,        3171.56,        1375.28,           5.03,        120.00,         9782.02
     0.750,    54053,  2003,  340822,     6063671760,        3654.40,        1811.93,        3089.36,        1375.28,           5.03,         60.00,         8555.68
     0.750,    54053,  2003,  340001,     4357931795,        3654.40,        1811.93,        3089.36,        1375.28,           5.03,         60.00,         8555.68
     0.750,    54053,  2003,  340015,     3653276585,        3654.40,        1811.93,        3089.36,        1375.28,           5.03,         60.00,         8555.68
     0.750,    54053,  2003,  340839,     2851115250,        4157.13,        1811.93,        3130.59,        1375.28,           5.03,        100.00,         9099.65
     0.750,    54053,  2003,  340840,     2851115250,        4496.27,        1811.93,        3154.01,        1375.28,           5.03,        120.00,         9462.20
     0.750,    54053,  2003,  340023,     2693785440,        2289.28,        1811.93,        2942.71,        1375.28,           5.03,         60.00,         7043.91
     0.750,    54053,  2003,  340841,     2636766675,        3833.63,        1811.93,        3105.03,        1375.28,           5.03,        100.00,         8750.59
     0.750,    54053,  2003,  340002,     2490246740,        4187.49,        1811.93,        3132.87,        1375.28,           5.03,         80.00,         9132.29
     0.750,    54053,  2003,  342153,     2241707580,        4574.43,        1811.93,        3158.94,        1375.28,           5.03,        100.00,         9545.30
     0.750,    54053,  2003,  340016,     2087586620,        3654.40,        1811.93,        3089.36,        1375.28,           5.03,         60.00,         8555.68
     0.750,    54053,  2003,  340163,     2050818525,        4187.49,        1811.93,        3132.87,        1375.28,           5.03,        120.00,         9132.29
     0.750,    54053,  2003,  340821,     2021223920,        3654.40,        1811.93,        3089.36,        1375.28,           5.03,         60.00,         8555.68
     0.750,    54053,  2003,  340003,     1867685055,        3654.40,        1811.93,        3089.36,        1375.28,           5.03,         60.00,         8555.68
     0.750,    54053,  2003,  340728,     1683615900,        2481.31,        1811.93,        2965.25,        1375.28,           5.03,         80.00,         7258.49
     0.750,    54053,  2003,  340842,     1171896300,        4157.13,        1811.93,        3130.59,        1375.28,           5.03,        100.00,         9099.65
     0.750,    54053,  2003,  342154,     1120853790,        4798.53,        1811.93,        3171.56,        1375.28,           5.03,        120.00,         9782.02
     0.750,    54053,  2003,  340017,     1043793310,        4187.49,        1811.93,        3132.87,        1375.28,           5.03,         80.00,         9132.29
     0.750,    54053,  2003,  340019,     1043793310,        4187.49,        1811.93,        3132.87,        1375.28,           5.03,         80.00,         9132.29
     0.750,    54053,  2003,  340729,     1010169540,        1516.56,        1811.93,        2842.20,        1375.28,           5.03,         40.00,         6170.69
     0.750,    54053,  2003,  340005,      622561685,        3642.53,        1811.93,        3088.28,        1375.28,           5.03,         60.00,         8542.74
     0.750,    54053,  2003,  340006,      622561685,        2033.66,        1811.93,        2911.47,        1375.28,           5.03,         40.00,         6757.06
     0.750,    54053,  2003,  340020,      521896655,        3642.53,        1811.93,        3088.28,        1375.28,           5.03,         60.00,         8542.74
     0.750,    54053,  2003,  340021,      521896655,        2033.66,        1811.93,        2911.47,        1375.28,           5.03,         40.00,         6757.06
     0.750,    54053,  2004,  340654,     7845976530,        5037.92,        2281.03,        3896.49,        1715.48,           6.26,        120.00,        11215.44
     0.750,    54053,  2004,  340822,     6063671760,        1528.69,        2281.03,        3494.32,        1715.48,           6.26,         60.00,         7304.03
     0.750,    54053,  2004,  340001,     4357931795,        1528.69,        2281.03,        3494.32,        1715.48,           6.26,         60.00,         7304.03
     0.750,    54053,  2004,  340015,     3653276585,        1528.69,        2281.03,        3494.32,        1715.48,           6.26,         60.00,         7304.03
     0.750,    54053,  2004,  340839,     2851115250,        3097.91,        2281.03,        3704.79,        1715.48,           6.26,        100.00,         9083.73
     0.750,    54053,  2004,  340840,     2851115250,        4003.04,        2281.03,        3807.12,        1715.48,           6.26,        120.00,        10091.19
     0.750,    54053,  2004,  340023,     2693785440,         149.55,        2119.87,        2409.01,        1678.11,           5.72,         60.00,         4678.44
     0.750,    54053,  2004,  340841,     2636766675,        2104.01,        2281.03,        3574.68,        1715.48,           6.26,        100.00,         7959.72
     0.750,    54053,  2004,  340002,     2490246740,        3182.54,        2281.03,        3715.05,        1715.48,           6.26,         80.00,         9178.62
     0.750,    54053,  2004,  342153,     2241707580,        4250.40,        2281.03,        3831.95,        1715.48,           6.26,        100.00,        10363.38
     0.750,    54053,  2004,  340016,     2087586620,        1528.69,        2281.03,        3494.32,        1715.48,           6.26,         60.00,         7304.03
     0.750,    54053,  2004,  340163,     2050818525,        3182.54,        2281.03,        3715.05,        1715.48,           6.26,        120.00,         9178.62
     0.750,    54053,  2004,  340821,     2021223920,        1528.69,        2281.03,        3494.32,        1715.48,           6.26,         60.00,         7304.03
     0.750,    54053,  2004,  340003,     1867685055,        1528.69,        2281.03,        3494.32,        1715.48,           6.26,         60.00,         7304.03
     0.750,    54053,  2004,  340728,     1683615900,         168.48,        2160.29,        2597.75,        1689.81,           5.81,         80.00,         4926.52
     0.750,    54053,  2004,  340842,     1171896300,        3097.91,        2281.03,        3704.79,        1715.48,           6.26,        100.00,         9083.73
     0.750,    54053,  2004,  342154,     1120853790,        5037.92,        2281.03,        3896.49,        1715.48,           6.26,        120.00,        11215.44
     0.750,    54053,  2004,  340017,     1043793310,        3182.54,        2281.03,        3715.05,        1715.48,           6.26,         80.00,         9178.62
     0.750,    54053,  2004,  340019,     1043793310,        3182.54,        2281.03,        3715.05,        1715.48,           6.26,         80.00,         9178.62
     0.750,    54053,  2004,  340729,     1010169540,         133.47,        1899.68,        1656.79,        1594.99,           5.20,         40.00,         3689.94
     0.750,    54053,  2004,  340005,      622561685,        1493.93,        2281.03,        3489.33,        1715.48,           6.26,         60.00,         7264.29
     0.750,    54053,  2004,  340006,      622561685,         139.69,        2053.01,        2131.90,        1656.46,           5.56,         40.00,         4324.60
     0.750,    54053,  2004,  340020,      521896655,        1493.93,        2281.03,        3489.33,        1715.48,           6.26,         60.00,         7264.29
     0.750,    54053,  2004,  340021,      521896655,         139.69,        2053.01,        2131.90,        1656.46,           5.56,         40.00,         4324.60
     0.750,    54053,  2005,  340654,     7845976530,        3765.41,         982.44,        2250.74,         660.28,           2.64,        120.00,         6998.58
     0.750,    54053,  2005,  340822,     6063671760,        2220.71,         982.44,        2112.06,         660.28,           2.64,         60.00,         5315.21
     0.750,    54053,  2005,  340001,     4357931795,        2220.71,         982.44,        2112.06,         660.28,           2.64,         60.00,         5315.21
     0.750,    54053,  2005,  340015,     3653276585,        2220.71,         982.44,        2112.06,         660.28,           2.64,         60.00,         5315.21
     0.750,    54053,  2005,  340839,     2851115250,        3139.90,         982.44,        2203.78,         660.28,           2.64,        100.00,         6326.12
     0.750,    54053,  2005,  340840,     2851115250,        3564.87,         982.44,        2239.90,         660.28,           2.64,        120.00,         6787.21
     0.750,    54053,  2005,  340023,     2693785440,         622.60,         978.03,        1857.72,         660.28,           2.62,         60.00,         3458.35
     0.750,    54053,  2005,  340841,     2636766675,        2582.87,         982.44,        2151.23,         660.28,           2.64,        100.00,         5716.55
     0.750,    54053,  2005,  340002,     2490246740,        3179.61,         982.44,        2207.22,         660.28,           2.64,         80.00,         6369.28
     0.750,    54053,  2005,  342153,     2241707580,        3632.44,         982.44,        2244.16,         660.28,           2.64,        100.00,         6859.04
     0.750,    54053,  2005,  340016,     2087586620,        2220.71,         982.44,        2112.06,         660.28,           2.64,         60.00,         5315.21
     0.750,    54053,  2005,  340163,     2050818525,        3179.61,         982.44,        2207.22,         660.28,           2.64,        120.00,         6369.28
     0.750,    54053,  2005,  340821,     2021223920,        2220.71,         982.44,        2112.06,         660.28,           2.64,         60.00,         5315.21
     0.750,    54053,  2005,  340003,     1867685055,        2220.71,         982.44,        2112.06,         660.28,           2.64,         60.00,         5315.21
     0.750,    54053,  2005,  340728,     1683615900,         767.54,         980.44,        1902.34,         660.28,           2.63,         80.00,         3650.32
     0.750,    54053,  2005,  340842,     1171896300,        3139.90,         982.44,        2203.78,         660.28,           2.64,        100.00,         6326.12
     0.750,    54053,  2005,  342154,     1120853790,        3765.41,         982.44,        2250.74,         660.28,           2.64,        120.00,         6998.58
     0.750,    54053,  2005,  340017,     1043793310,        3179.61,         982.44,        2207.22,         660.28,           2.64,         80.00,         6369.28
     0.750,    54053,  2005,  340019,     1043793310,        3179.61,         982.44,        2207.22,         660.28,           2.64,         80.00,         6369.28
     0.750,    54053,  2005,  340729,     1010169540,         282.88,         930.39,        1494.06,         652.49,           2.49,         40.00,         2707.33
     0.750,    54053,  2005,  340005,      622561685,        2198.39,         982.44,        2109.58,         660.28,           2.64,         60.00,         5290.41
     0.750,    54053,  2005,  340006,      622561685,         458.17,         970.95,        1772.96,         659.90,           2.58,         40.00,         3202.08
     0.750,    54053,  2005,  340020,      521896655,        2198.39,         982.44,        2109.58,         660.28,           2.64,         60.00,         5290.41
     0.750,    54053,  2005,  340021,      521896655,         458.17,         970.95,        1772.96,         659.90,           2.58,         40.00,         3202.08
     0.750,    54053,  2006,  340654,     7845976530,        4130.06,        1736.99,        2975.99,        1361.09,           4.77,        120.00,         8843.04
     0.750,    54053,  2006,  340822,     6063671760,        1659.78,        1736.99,        2701.75,        1361.09,           4.77,         60.00,         6098.52
     0.750,    54053,  2006,  340001,     4357931795,        1659.78,        1736.99,        2701.75,        1361.09,           4.77,         60.00,         6098.52
     0.750,    54053,  2006,  340015,     3653276585,        1659.78,        1736.99,        2701.75,        1361.09,           4.77,         60.00,         6098.52
     0.750,    54053,  2006,  340839,     2851115250,        2764.42,        1736.99,        2840.94,        1361.09,           4.77,        100.00,         7342.35
     0.750,    54053,  2006,  340840,     2851115250,        3481.72,        1736.99,        2919.38,        1361.09,           4.77,        120.00,         8138.09
     0.750,    54053,  2006,  340023,     2693785440,         142.13,        1684.69,        2086.51,        1355.84,           4.58,         60.00,         3913.33
     0.750,    54053,  2006,  340841,     2636766675,        2078.76,        1736.99,        2756.25,        1361.09,           4.77,        100.00,         6571.99
     0.750,    54053,  2006,  340002,     2490246740,        2826.07,        1736.99,        2848.19,        1361.09,           4.77,         80.00,         7411.24
     0.750,    54053,  2006,  342153,     2241707580,        3651.95,        1736.99,        2935.33,        1361.09,           4.77,        100.00,         8324.26
     0.750,    54053,  2006,  340016,     2087586620,        1659.78,        1736.99,        2701.75,        1361.09,           4.77,         60.00,         6098.52
     0.750,    54053,  2006,  340163,     2050818525,        2826.07,        1736.99,        2848.19,        1361.09,           4.77,        120.00,         7411.24
     0.750,    54053,  2006,  340821,     2021223920,        1659.78,        1736.99,        2701.75,        1361.09,           4.77,         60.00,         6098.52
     0.750,    54053,  2006,  340003,     1867685055,        1659.78,        1736.99,        2701.75,        1361.09,           4.77,         60.00,         6098.52
     0.750,    54053,  2006,  340728,     1683615900,         224.72,        1704.14,        2223.95,        1359.18,           4.62,         80.00,         4152.80
     0.750,    54053,  2006,  340842,     1171896300,        2764.42,        1736.99,        2840.94,        1361.09,           4.77,        100.00,         7342.35
     0.750,    54053,  2006,  342154,     1120853790,        4130.06,        1736.99,        2975.99,        1361.09,           4.77,        120.00,         8843.04
     0.750,    54053,  2006,  340017,     1043793310,        2826.07,        1736.99,        2848.19,        1361.09,           4.77,         80.00,         7411.24
     0.750,    54053,  2006,  340019,     1043793310,        2826.07,        1736.99,        2848.19,        1361.09,           4.77,         80.00,         7411.24
     0.750,    54053,  2006,  340729,     1010169540,          27.85,        1513.24,        1364.78,        1299.60,           4.09,         40.00,         2905.88
     0.750,    54053,  2006,  340005,      622561685,        1635.10,        1736.99,        2698.47,        1361.09,           4.77,         60.00,         6070.56
     0.750,    54053,  2006,  340006,      622561685,          64.95,        1640.54,        1850.27,        1344.40,           4.47,         40.00,         3555.76
     0.750,    54053,  2006,  340020,      521896655,        1635.10,        1736.99,        2698.47,        1361.09,           4.77,         60.00,         6070.56
     0.750,    54053,  2006,  340021,      521896655,          64.95,        1640.54,        1850.27,        1344.40,           4.47,         40.00,         3555.76
     0.750,    54053,  2007,  340654,     7845976530,        5835.78,        2461.58,        4026.97,        1839.29,           6.90,        120.00,        12324.33
     0.750,    54053,  2007,  340822,     6063671760,        3789.34,        2461.58,        3878.29,        1839.29,           6.90,         60.00,        10129.21
     0.750,    54053,  2007,  340001,     4357931795,        3789.34,        2461.58,        3878.29,        1839.29,           6.90,         60.00,        10129.21
     0.750,    54053,  2007,  340015,     3653276585,        3789.34,        2461.58,        3878.29,        1839.29,           6.90,         60.00,        10129.21
     0.750,    54053,  2007,  340839,     2851115250,        4633.32,        2461.58,        3951.63,        1839.29,           6.90,        100.00,        11046.53
     0.750,    54053,  2007,  340840,     2851115250,        5256.34,        2461.58,        3995.04,        1839.29,           6.90,        120.00,        11712.96
     0.750,    54053,  2007,  340023,     2693785440,        1928.27,        2460.83,        3608.40,        1839.27,           6.90,         60.00,         7997.50
     0.750,    54053,  2007,  340841,     2636766675,        4095.84,        2461.58,        3906.81,        1839.29,           6.90,        100.00,        10464.24
     0.750,    54053,  2007,  340002,     2490246740,        4682.50,        2461.58,        3955.43,        1839.29,           6.90,         80.00,        11099.50
     0.750,    54053,  2007,  342153,     2241707580,        5418.26,        2461.58,        4004.92,        1839.29,           6.90,        100.00,        11884.76
     0.750,    54053,  2007,  340016,     2087586620,        3789.34,        2461.58,        3878.29,        1839.29,           6.90,         60.00,        10129.21
     0.750,    54053,  2007,  340163,     2050818525,        4682.50,        2461.58,        3955.43,        1839.29,           6.90,        120.00,        11099.50
     0.750,    54053,  2007,  340821,     2021223920,        3789.34,        2461.58,        3878.29,        1839.29,           6.90,         60.00,        10129.21
     0.750,    54053,  2007,  340003,     1867685055,        3789.34,        2461.58,        3878.29,        1839.29,           6.90,         60.00,        10129.21
     0.750,    54053,  2007,  340728,     1683615900,        2132.37,        2461.58,        3648.70,        1839.29,           6.90,         80.00,         8242.65
     0.750,    54053,  2007,  340842,     1171896300,        4633.32,        2461.58,        3951.63,        1839.29,           6.90,        100.00,        11046.53
